87459	1000098	
177291	1000098	
214996	1000098	
269460	1000098	
290068	1000098	
309704	1000098	
338109	1000098	
343578	1000098	
416577	1000098	
519628	1000098	
559053	1000098	
701478	1000098	
705732	1000098	
727330	1000098	
746233	1000098	
1000063	1000098	
1000098	1163714	
1000098	1163716	
1000098	1448478	
1000098	1448579	
1000098	1613274	
1000098	1668696	
1000098	1669560	
1000098	1709924	
1000098	1709925	
1000098	2616836	
1000098	2616838	
1000098	2616839	
1000098	2761878	
1000098	2761879	
1000098	2761880	
1000098	2761881	
1000098	2761882	
1000098	2761883	
1000098	2761884	
1000098	2761885	
1000098	2761886	
1000098	2761887	
1000098	2761888	
1000098	2761889	
1000098	2761890	
1000098	3390690	
4	290068	
6	87459	
6	214996	
6	290068	
762	519628	
1296	290068	
1298	87459	
1298	343578	
1698	177291	
1815	338109	
1841	290068	
2507	343578	
2714	309704	
2870	343578	
2946	87459	
2946	343578	
2995	519628	
6142	87459	
6142	269460	
6306	519628	
6776	177291	
7486	701478	
9552	519628	
9572	1448478	
9765	519628	
9765	746233	
9766	269460	
9800	416577	
9818	746233	
10201	214996	
10739	87459	
11256	519628	
11327	177291	
11509	87459	
11876	343578	
16470	177291	
16498	290068	
16600	214996	
16606	87459	
18219	214996	
20975	87459	
21369	87459	
22559	177291	
24080	177291	
24226	177291	
25167	177291	
28316	177291	
29099	87459	
30152	177291	
33703	177291	
33731	87459	
33827	87459	
33940	87459	
33940	269460	
34014	87459	
34142	290068	
34309	87459	
34634	1000063	
34655	177291	
34684	87459	
34684	214996	
34684	290068	
34737	87459	
34744	87459	
34775	705732	
34789	290068	
34789	701478	
34884	87459	
34917	727330	
35081	87459	
35081	269460	
35325	343578	
35339	177291	
35378	290068	
36175	177291	
37386	177291	
38516	727330	
38549	309704	
38869	177291	
39046	87459	
39239	343578	
39239	701478	
39239	705732	
39337	87459	
39400	214996	
39639	87459	
40114	87459	
40770	177291	
40865	87459	
41354	343578	
41360	727330	
42172	290068	
42400	177291	
42601	87459	
43059	177291	
43068	290068	
43079	87459	
43085	87459	
43085	269460	
43105	343578	
44125	290068	
44125	559053	
44139	177291	
44341	290068	
45466	290068	
45691	290068	
45693	87459	
45693	343578	
45694	290068	
46226	290068	
46707	87459	
46944	177291	
47060	87459	
47080	87459	
47302	519628	
47378	87459	
47588	290068	
47910	338109	
47939	290068	
48012	87459	
48018	343578	
48321	343578	
48618	87459	
48626	87459	
48859	87459	
48859	343578	
48901	87459	
49227	87459	
49423	214996	
