42504	1133365	
1004737	1133365	
1101754	1133365	
1038133	1133365	
1017087	1133365	
1042648	1133365	
1133199	1133365	
1133225	1133365	
1133243	1133365	
1133249	1133365	
1133254	1133365	
1133262	1133365	
1133267	1133365	
1133312	1133365	
1133316	1133365	
1133330	1133365	
1133341	1133365	
1133347	1133365	
1133352	1133365	
1133359	1133365	
1133360	1133365	
1133365	1133381	
1133365	1133389	
1133365	1133416	
1133365	1133426	
1133365	1133427	
1133365	1133429	
1133365	1133430	
1133365	1133446	
1133365	1133451	
1133365	1133457	
1133365	1133460	
1133365	1133473	
1133365	1133478	
1133365	1133480	
1133365	1133483	
1133365	1133484	
1133365	1133495	
1133365	1133515	
1133365	1133527	
1133365	1133534	
1133365	1133542	
1133365	1133581	
1133365	1133584	
1133365	1133586	
1133365	1133591	
1133365	1133592	
1133365	1133596	
1133365	1133598	
1133365	1133599	
1133365	1133600	
1133365	1133619	
1133365	1133623	
1133365	1133656	
1133365	1223049	
1133365	1271716	
1133365	1322956	
1133365	1334198	
1133365	1474992	
1133365	1549043	
1133365	1559888	
1133365	1662002	
1133365	1683775	
1133365	1736754	
1133365	1865415	
1133365	2143334	
1133365	2184484	
1133365	2640829	
1133365	2667001	
1133365	2837487	
692	42504	
45337	1101754	
43031	1334198	
55840	1865415	
55939	1004737	
55964	2143334	
55991	1004737	
42195	1004737	
42195	1101754	
42211	1038133	
42221	1004737	
42226	1004737	
42236	42504	
42237	42504	
42239	1004737	
42245	1038133	
42255	1004737	
42264	1017087	
42284	1042648	
42291	1004737	
42343	1004737	
42381	1038133	
42423	1133473	
42431	1004737	
42453	42504	
42496	1004737	
42504	42583	
42504	42621	
42504	42630	
42504	42982	
42504	43106	
42504	43180	
42504	43210	
42504	43683	
42504	43919	
42504	44202	
42504	44224	
42504	44245	
42504	44250	
42504	329369	
42504	354055	
42504	356537	
42504	356853	
42504	356972	
42504	357095	
42504	363263	
42504	453254	
42504	474084	
42504	476247	
42504	689002	
42504	730344	
42504	778425	
42504	838932	
42504	865179	
42504	980387	
42504	989066	
42504	989155	
42504	991087	
42504	995373	
42504	995617	
42504	995716	
42504	1002760	
42504	1003369	
42504	1004144	
42504	1006863	
42504	1007399	
42504	1009696	
42504	1010119	
42504	1010427	
42504	1010810	
42504	1011973	
42504	1012115	
